user_id,account_id,account_uuid,user_email,user_role,user_status,user_created_date,last_login_date,login_count_30d,login_count_90d,feature_usage_score,sessions_count_30d,avg_session_duration_minutes,reports_generated_30d,dashboards_created,dashboards_shared,exports_count_30d,api_key_active,mobile_app_user,browser_type,operating_system,timezone_offset,language_preference,notification_preference,profile_completeness_pct,onboarding_completed,certification_earned,beta_features_enabled
USRF89B5281B9,ACC004210,83ba1469-3751-4d03-95d5-e5da8d06fdc8,usrf89b5281b9@company3328.com,admin,active,2024-09-11,2024-12-12,10,33,21.054196371887713,12,19.076257797459853,3,1,0,2,False,False,firefox,ios,2,es,none,97.60043255128582,True,False,False
USR74F0AF8595,ACC004210,83ba1469-3751-4d03-95d5-e5da8d06fdc8,usr74f0af8595@company3328.com,member,active,2024-10-03,2024-12-21,15,49,19.79795702360677,18,5.0,1,0,0,3,True,False,safari,linux,-11,es,all,90.20794482108148,True,False,False
USRBBE5C3B2C9,ACC004210,83ba1469-3751-4d03-95d5-e5da8d06fdc8,usrbbe5c3b2c9@company3328.com,viewer,active,2024-11-26,2024-12-11,9,29,22.729551682803603,10,8.601456424147923,1,2,0,2,False,False,safari,macos,7,de,none,36.85125803051046,False,False,False
USR150CE57449,ACC004210,83ba1469-3751-4d03-95d5-e5da8d06fdc8,usr150ce57449@company3328.com,viewer,active,2024-10-01,2024-12-23,22,76,13.927331489695996,13,16.76057189315829,1,4,0,4,False,True,chrome,android,8,en,all,84.52575474178761,False,False,False
USRC37E37B5BF,ACC004211,,usrc37e37b5bf@company1903.com,admin,active,2022-05-14,2024-12-15,11,29,50.752018109914786,14,31.428801431783704,10,2,0,8,False,False,chrome,macos,-10,de,all,65.17833559011174,True,False,True
USR74661E7328,ACC004211,,usr74661e7328@company1903.com,member,active,2022-03-21,2024-12-31,13,33,30.094117345290954,6,12.516066558184047,5,3,0,4,False,False,safari,ios,3,de,none,41.73115104303652,True,False,False
USRE3BDE43025,ACC004211,,usre3bde43025@company1903.com,member,active,2022-05-31,2024-12-27,9,27,44.727958671855475,7,30.367661246477063,8,2,0,2,False,False,safari,macos,2,de,all,91.5602044833264,True,False,False
USR59D1ED51BA,ACC004212,,usr59d1ed51ba@company3397.com,admin,active,2025-03-16,2024-12-19,23,66,76.88208719098891,29,34.21747313699854,5,1,0,5,True,False,firefox,linux,11,fr,none,80.78083087483014,True,False,False
USR12F15C60AD,ACC004212,,usr12f15c60ad@company3397.com,member,active,2025-03-09,2024-12-22,11,30,59.65325107978775,11,29.548486866983453,8,2,0,13,False,True,safari,android,2,en,important,70.65477865723312,True,False,False
USRDC49E8F885,ACC004213,,usrdc49e8f885@company2542.com,admin,active,2024-11-09,2024-12-20,7,20,84.74937426155395,3,27.626779462708846,11,9,3,5,False,False,firefox,android,4,en,none,86.8306023744679,True,False,False
USRD5C9D2F0B4,ACC004213,,usrd5c9d2f0b4@company2542.com,viewer,active,2025-01-16,2024-12-20,13,36,83.33497276625069,16,44.43372954148488,12,3,1,6,False,True,chrome,windows,3,en,none,57.57051560005898,True,False,False
USR82E4040A0F,ACC004213,,usr82e4040a0f@company2542.com,member,active,2024-11-07,2024-12-12,15,51,80.77027183369319,8,31.44959886770041,5,11,4,7,False,False,edge,ios,5,fr,none,36.98376327215714,True,False,False
USRF3BF0806CE,ACC004213,,usrf3bf0806ce@company2542.com,member,active,2025-01-18,2024-12-16,10,28,87.14814594020402,6,33.4617030648024,15,6,2,4,False,False,firefox,linux,2,fr,important,89.08026975220471,True,True,False
USR59AF1B9B3C,ACC004214,,usr59af1b9b3c@company1184.com,admin,active,2022-11-22,2024-12-25,14,48,78.32512960261755,11,40.70514506783246,9,6,2,0,False,False,edge,linux,-12,de,important,74.49263920515848,True,False,True
USR910614A0C6,ACC004215,,usr910614a0c6@company2674.com,admin,active,2022-07-13,2024-11-24,2,5,34.91677064040954,1,23.890557553657572,5,6,1,1,False,False,firefox,ios,-5,fr,all,81.73468675158014,True,False,False
USR0C64626EEE,ACC004215,,usr0c64626eee@company2674.com,member,active,2022-08-17,2024-12-26,13,35,44.778681611590905,15,11.24034269204276,2,2,0,3,False,True,safari,macos,-8,en,important,82.3290129433689,True,False,False
USRC499C2E110,ACC004216,,usrc499c2e110@company0685.com,admin,active,2024-10-28,2024-12-17,6,15,15.312797396301626,6,24.866760143445617,5,2,0,3,False,False,edge,macos,3,fr,important,63.56791816694839,False,True,False
USR6A09F9B041,ACC004216,,usr6a09f9b041@company0685.com,member,active,2024-10-13,2024-12-17,9,29,10.804053787619594,5,13.416568282038616,1,0,0,0,False,False,firefox,macos,7,fr,all,97.43898079477918,True,True,False
USR0BC33C8A89,ACC004216,,usr0bc33c8a89@company0685.com,member,active,2024-10-21,2024-12-20,2,6,17.555647721597374,1,23.718353476850794,3,2,0,2,False,False,firefox,linux,-12,en,none,42.839746405727325,False,False,False
USR3DA7228355,ACC004216,,usr3da7228355@company0685.com,member,active,2024-09-22,2024-12-13,10,29,20.684809833760717,12,11.002782662380971,1,1,0,0,False,True,firefox,linux,9,es,none,46.303081929933626,True,False,False
USR44763518A5,ACC004217,,usr44763518a5@company0002.com,admin,active,2022-10-10,2024-12-25,7,24,71.51838687543304,6,30.26741367861392,6,3,1,9,True,False,edge,windows,1,en,important,86.28862423779313,True,False,False
USRDFA87F8DB2,ACC004217,,usrdfa87f8db2@company0002.com,member,active,2022-11-02,2024-12-21,17,56,95.0252205268539,14,34.27658568580206,15,4,1,3,False,False,edge,linux,-7,en,none,35.78841111189563,True,False,False
USR78A8BEF9F6,ACC004217,,usr78a8bef9f6@company0002.com,member,active,2022-10-20,2024-12-30,17,56,96.69563511508093,15,31.23002663964858,8,2,0,8,False,False,firefox,windows,5,de,important,56.308614210211125,True,True,False
USRB506A6280E,ACC004218,,usrb506a6280e@company0246.com,admin,active,2022-03-28,2024-12-27,12,40,56.28105196666784,10,25.51266755108273,4,3,0,10,False,True,safari,ios,-6,es,none,54.500109705241194,True,False,False
USREFB55D1491,ACC004219,354c39fe-8d29-49b3-a3a0-a9999f6090ef,usrefb55d1491@company1975.com,admin,active,2024-06-18,2024-12-14,16,43,104.96068257183784,20,53.28671765362036,6,8,3,5,False,False,edge,macos,-8,es,none,50.50902131695743,True,False,False
USR13685DA68D,ACC004219,354c39fe-8d29-49b3-a3a0-a9999f6090ef,usr13685da68d@company1975.com,member,active,2024-06-28,2024-12-14,13,42,116.48853930223872,10,37.73381701221134,9,4,1,9,True,False,safari,macos,7,de,all,43.839559822643636,True,False,False
USR8EBFB4C023,ACC004219,354c39fe-8d29-49b3-a3a0-a9999f6090ef,usr8ebfb4c023@company1975.com,viewer,active,2024-07-24,2024-12-18,14,42,106.37146720450593,7,30.258519143129696,10,3,1,6,False,True,edge,linux,2,es,all,90.42041188438154,True,False,False
USR69D2495137,ACC004219,354c39fe-8d29-49b3-a3a0-a9999f6090ef,usr69d2495137@company1975.com,member,active,2024-06-12,2024-12-15,20,64,79.82599358694057,19,48.91666869492779,4,2,0,8,False,True,chrome,android,-12,es,important,55.30015693529509,True,True,False
USR5705C1A653,ACC004220,,usr5705c1a653@company1119.com,admin,active,2024-12-30,2024-12-14,3,8,84.72085307247009,1,24.729922207803266,12,2,0,8,False,False,safari,linux,-7,en,all,61.60792721794873,True,False,False
USR297F2333E9,ACC004220,,usr297f2333e9@company1119.com,member,active,2024-12-13,2024-12-08,5,14,102.84861079462495,4,43.044392567151114,9,8,3,12,True,False,firefox,windows,-11,de,none,86.20425563420808,True,False,False
USR59F8B67DBC,ACC004221,,usr59f8b67dbc@company2448.com,admin,active,2024-07-18,2024-12-13,13,37,37.45956900784529,11,38.54069045535113,10,9,2,4,False,True,safari,linux,4,de,all,38.36599751759783,True,False,True
USR4A9735C82F,ACC004221,,usr4a9735c82f@company2448.com,member,active,2024-06-21,2024-12-27,10,33,71.30453984309912,10,33.47154175526251,8,2,0,4,False,True,edge,ios,-4,fr,important,63.251279344367305,True,True,False
USR417216DF58,ACC004222,c38a60ab-3eab-4f51-8950-489666ae817a,usr417216df58@company1027.com,admin,active,2024-03-27,2024-12-29,18,46,100.62240969624749,17,43.38304093452209,14,3,1,13,False,True,firefox,android,4,es,none,45.94650510616793,True,False,False
USR643C24DBDF,ACC004222,c38a60ab-3eab-4f51-8950-489666ae817a,usr643c24dbdf@company1027.com,member,active,2024-03-27,2024-12-31,19,66,94.55506206357082,22,22.311740242105714,4,6,2,6,False,False,firefox,android,-8,es,important,43.53725398136087,True,False,True
USR03DA4A4BF5,ACC004223,,usr03da4a4bf5@company3438.com,admin,active,2022-04-22,2024-12-17,10,25,56.52536962344665,5,33.66600853034913,8,2,0,3,False,False,edge,linux,6,de,important,65.85236508534302,True,False,False
USRAA734FCDB7,ACC004223,,usraa734fcdb7@company3438.com,member,active,2022-06-26,2024-12-20,6,15,73.5113292313759,4,37.82572400185471,8,5,1,12,False,False,firefox,windows,6,es,important,63.04633583841933,True,False,True
USRD9BFBEFA56,ACC004224,,usrd9bfbefa56@company2785.com,admin,active,2025-03-11,2024-12-18,5,14,37.73938641349065,6,29.814348181243716,9,4,0,5,False,True,firefox,windows,5,de,all,63.63081014164772,True,False,False
USR580ECF9869,ACC004224,,usr580ecf9869@company2785.com,viewer,active,2025-02-01,2024-12-28,8,26,33.49570678588218,8,35.66749812327356,7,6,1,6,False,False,safari,ios,-11,en,none,97.0869047828252,True,False,True
USRAE3ECF6ED7,ACC004224,,usrae3ecf6ed7@company2785.com,member,active,2024-12-26,2024-12-31,6,16,68.50099947157953,4,5.0,7,4,0,6,True,False,safari,macos,5,fr,important,37.61809360723619,True,False,False
USR4BBCD38966,ACC004224,,usr4bbcd38966@company2785.com,viewer,active,2025-02-27,2024-12-19,4,13,32.027252501236546,4,49.43700644526476,3,1,0,4,False,False,edge,macos,3,en,all,71.3666064462455,True,False,False
USR105957E863,ACC004224,,usr105957e863@company2785.com,member,active,2024-12-21,2024-12-26,11,37,31.00027403927706,7,29.225364259006987,3,2,0,9,False,True,chrome,linux,0,fr,none,30.759378699540818,True,False,False
USREEE1851A3C,ACC004224,,usreee1851a3c@company2785.com,member,active,2025-01-02,2024-07-09,0,0,38.88143124963916,0,21.993199522109663,8,3,0,3,False,False,edge,windows,5,en,all,60.339422419744864,True,False,False
USR9400C3CAEB,ACC004225,,usr9400c3caeb@company1557.com,admin,active,2024-07-05,2024-12-23,11,27,64.81459428636492,12,44.61132265631903,7,4,1,4,False,True,chrome,ios,-1,de,none,97.9736783907288,True,False,False
USR3DBB874F72,ACC004225,,usr3dbb874f72@company1557.com,member,active,2024-07-28,2024-12-02,4,11,51.07328767801891,3,14.90084576523773,10,2,0,4,False,True,chrome,macos,-3,de,important,47.841112375326034,True,False,False
USRA144F957BE,ACC004225,,usra144f957be@company1557.com,member,active,2024-06-08,2024-12-18,11,34,79.96608932423732,13,25.840733394376514,14,2,0,8,True,False,edge,ios,-10,de,all,84.08801567219325,True,False,False
USR5ED982986A,ACC004226,,usr5ed982986a@company1439.com,admin,active,2023-07-04,2024-12-31,8,24,91.68990094689916,6,35.935659321981326,10,3,1,5,True,False,safari,android,7,fr,none,55.414195686766064,True,False,False
USR0B7F2E59F9,ACC004226,,usr0b7f2e59f9@company1439.com,viewer,active,2023-06-16,2024-12-11,17,44,101.79326469961254,9,44.407563682150794,7,4,1,9,True,False,chrome,linux,-9,en,none,83.65424955060882,True,True,True
USR18AEEBB9CC,ACC004226,,usr18aeebb9cc@company1439.com,viewer,active,2023-06-25,2024-12-23,11,27,97.25271908080047,7,26.73644257168725,8,9,3,3,False,False,safari,android,9,en,important,67.14990921935348,True,False,False
USRE2A49DFD69,ACC004226,,usre2a49dfd69@company1439.com,viewer,active,2023-05-19,2024-12-16,10,31,63.944095040302294,11,26.294945221653435,8,4,1,5,True,False,safari,android,4,en,all,86.97097478405243,True,False,False
USR275B746CF1,ACC004226,,usr275b746cf1@company1439.com,member,active,2023-06-08,2024-12-18,11,38,57.307177052944354,13,26.358515854584653,11,2,0,6,True,False,chrome,linux,-7,fr,none,63.136699483386536,True,False,False
USR083599DDF9,ACC004227,,usr083599ddf9@company3450.com,admin,active,2024-12-08,2024-12-14,21,54,30.471850057938042,25,24.57121792724306,2,0,0,2,False,False,chrome,linux,1,en,all,49.213302928592405,False,False,False
USR7C9AEC2813,ACC004227,,usr7c9aec2813@company3450.com,member,active,2024-12-08,2024-12-24,15,46,18.978327769349487,9,12.839927027520826,7,0,0,2,False,False,safari,linux,-6,en,all,66.35566545206119,True,False,False
USR454A13AD75,ACC004228,,usr454a13ad75@company2589.com,admin,active,2024-05-12,2024-12-20,16,54,68.66200051007647,14,50.282788852434535,14,8,3,5,False,False,chrome,ios,-9,es,none,59.827133403804616,True,True,False
USRE01B47030E,ACC004228,,usre01b47030e@company2589.com,viewer,active,2024-02-28,2024-12-20,17,47,59.00660813622788,15,38.911345246849315,9,7,2,7,False,True,edge,macos,9,fr,important,31.377968417373406,True,False,False
USR1096D410F2,ACC004229,,usr1096d410f2@company0871.com,admin,active,2024-02-24,2024-12-23,16,47,61.10803973127953,8,40.36002760146019,10,6,2,5,False,True,chrome,ios,-3,es,none,32.55580788075595,True,False,False
USREB59F392EE,ACC004229,,usreb59f392ee@company0871.com,viewer,active,2024-01-11,2024-12-17,18,51,82.78141438577035,19,40.23812204576877,13,5,2,7,False,True,edge,android,-2,de,all,68.66342621200857,True,False,False
USR45751F500A,ACC004230,,usr45751f500a@company2396.com,admin,active,2022-08-28,2024-12-28,21,54,71.034761201492,11,30.355813803614232,5,7,2,11,True,False,safari,macos,-6,de,important,87.35546488853271,True,False,False
USR4A409F6D0B,ACC004230,,usr4a409f6d0b@company2396.com,member,active,2022-09-15,2024-12-19,4,11,105.62734494383523,2,43.30134914596711,6,1,0,4,False,False,firefox,windows,1,en,none,65.31288462400774,True,False,False
USR2A062EEC75,ACC004231,,usr2a062eec75@company3443.com,admin,active,2024-07-06,2024-12-21,12,31,71.67572899428795,7,37.44857656250451,0,6,2,7,False,False,edge,macos,8,de,important,95.72360355850604,True,False,False
USR5BB0520EB8,ACC004231,,usr5bb0520eb8@company3443.com,member,active,2024-07-02,2024-12-26,19,65,83.56767801672021,24,36.652639774945776,6,6,2,8,False,True,chrome,windows,5,fr,important,89.66027305738007,True,True,False
USR2AE60FE350,ACC004232,,usr2ae60fe350@company2090.com,admin,active,2022-11-20,2024-12-31,26,71,102.18837590082828,29,47.77463741343833,13,6,2,3,True,False,firefox,linux,-5,es,important,33.66927466985145,True,True,False
USR0834489F24,ACC004232,,usr0834489f24@company2090.com,member,active,2022-12-18,2024-12-26,9,23,116.60448792409181,4,43.66265341332871,13,7,3,12,True,False,edge,android,-12,en,none,45.06013802733919,True,False,True
USRCD2EC7B837,ACC004232,,usrcd2ec7b837@company2090.com,member,active,2022-11-26,2024-11-22,2,5,100.3741776298459,2,35.24157864888663,12,3,1,11,False,False,safari,linux,8,fr,none,53.893219200876494,True,False,True
USR5E96E85030,ACC004233,f96aa9c8-e118-4049-a19e-2fce401c2578,usr5e96e85030@company1152.com,admin,active,2023-07-05,2024-12-21,12,38,67.57019889203694,6,19.430507975052063,4,5,1,8,True,True,firefox,windows,8,en,all,44.583460212521615,True,False,False
USRCEE3496216,ACC004233,f96aa9c8-e118-4049-a19e-2fce401c2578,usrcee3496216@company1152.com,member,active,2023-07-03,2024-12-17,6,20,70.43486482520112,7,14.814425936645959,7,5,1,4,True,True,edge,android,8,es,all,86.73742051694018,True,False,True
USR6BE5E616B1,ACC004233,f96aa9c8-e118-4049-a19e-2fce401c2578,usr6be5e616b1@company1152.com,member,active,2023-06-23,2024-12-31,13,37,78.95969426466776,10,21.951994040900555,10,4,1,11,False,False,safari,linux,-2,en,important,85.63242068209834,True,False,False
USR88DA0E490D,ACC004233,f96aa9c8-e118-4049-a19e-2fce401c2578,usr88da0e490d@company1152.com,member,active,2023-08-25,2024-11-25,1,3,66.76304896300678,0,33.055443433304994,3,1,0,5,False,True,firefox,android,-6,de,none,98.3654423185843,True,False,False
USR9428A429E1,ACC004234,,usr9428a429e1@company0186.com,admin,active,2024-10-20,2024-08-29,0,0,64.6371443400817,0,37.44582588799294,8,3,0,6,False,False,edge,macos,-7,en,all,54.36228905571418,True,False,True
USR0A220F79A4,ACC004234,,usr0a220f79a4@company0186.com,member,active,2024-11-03,2024-12-16,18,55,41.575455387640154,13,19.85635809903094,6,3,0,10,False,True,edge,windows,-11,en,none,69.64880052191351,True,False,False
USR4C0DF64774,ACC004234,,usr4c0df64774@company0186.com,viewer,active,2024-11-13,2024-12-14,15,43,60.79914378815002,16,26.263937944836282,10,1,0,6,False,True,edge,ios,10,de,none,52.69627812439725,True,False,False
USR1A4CB03F93,ACC004235,,usr1a4cb03f93@company0661.com,admin,active,2023-05-21,2024-12-12,4,11,55.357702750219794,2,33.373404254097125,2,3,0,4,False,False,safari,macos,3,es,all,77.18507361640374,True,False,False
USR02403DE649,ACC004236,,usr02403de649@company3027.com,admin,active,2022-08-14,2024-12-27,13,40,31.104012441578806,10,14.008851712144956,8,4,0,4,True,True,edge,windows,-5,en,all,35.64716876381188,True,False,False
USR9BDC62850E,ACC004237,25a96906-2224-446d-bc99-6000d953606f,usr9bdc62850e@company2187.com,admin,active,2023-10-19,2024-08-19,0,0,49.83513094526357,0,18.710936379771116,5,4,0,6,False,True,chrome,android,-1,en,all,68.30875118200444,True,True,True
USRC92F033C27,ACC004237,25a96906-2224-446d-bc99-6000d953606f,usrc92f033c27@company2187.com,member,deactivated,2023-10-27,2024-09-01,0,0,28.91544141373552,0,13.361368983307127,3,4,0,6,False,False,safari,macos,3,en,important,49.66594136161159,True,False,False
USRF2731E6E96,ACC004237,25a96906-2224-446d-bc99-6000d953606f,usrf2731e6e96@company2187.com,member,active,2023-11-02,2024-12-10,5,17,48.06894051358868,5,30.098441467601255,3,4,0,4,True,True,safari,ios,-10,es,important,79.9298446887976,True,False,True
USR505806AEB8,ACC004238,791fb873-7d67-43de-b160-3b5617d03e3d,usr505806aeb8@company2306.com,admin,active,2024-07-11,2024-12-13,6,15,50.59612813542311,3,11.729484001248533,4,5,1,7,False,False,edge,android,6,en,important,51.42282844101322,True,False,False
USRC6712D4BA8,ACC004239,,usrc6712d4ba8@company0286.com,admin,active,2023-07-16,2024-12-08,1,3,76.75851112910898,1,23.88028275145639,10,3,0,3,False,False,safari,windows,1,fr,none,42.147717490096824,True,True,False
USR08397678CD,ACC004240,c898f59b-04b3-473d-8f30-e9b498a98a84,usr08397678cd@company1231.com,admin,active,2023-01-31,2024-12-02,4,12,72.56263045531104,3,32.1481411821225,7,3,0,8,False,False,firefox,android,-1,en,important,74.89222223299498,True,False,False
USRF3988D56FC,ACC004240,c898f59b-04b3-473d-8f30-e9b498a98a84,usrf3988d56fc@company1231.com,viewer,active,2023-02-15,2024-12-16,23,62,49.20683547702168,25,28.82605808599165,10,3,0,6,False,True,edge,linux,2,de,important,70.30774338605795,True,False,False
USR4380123EED,ACC004240,c898f59b-04b3-473d-8f30-e9b498a98a84,usr4380123eed@company1231.com,member,active,2023-04-11,2024-12-18,17,56,51.350475835619285,11,8.196417503690249,4,5,1,7,False,False,safari,windows,4,en,important,94.60263165519497,True,False,True
USR3A194C56AD,ACC004240,c898f59b-04b3-473d-8f30-e9b498a98a84,usr3a194c56ad@company1231.com,member,active,2023-04-07,2024-12-18,24,74,77.67954196414355,21,27.85000919261778,7,6,1,7,False,False,firefox,ios,11,es,important,78.91731002667404,True,False,False
USR6142C06DB6,ACC004240,c898f59b-04b3-473d-8f30-e9b498a98a84,usr6142c06db6@company1231.com,viewer,active,2023-01-31,2024-12-21,11,27,46.606757637107236,13,16.149319586873744,5,6,1,9,False,False,safari,ios,4,de,none,76.61829524589153,True,False,True
USR674FC21198,ACC004240,c898f59b-04b3-473d-8f30-e9b498a98a84,usr674fc21198@company1231.com,member,active,2023-04-12,2024-12-16,8,20,36.96793061429763,4,44.119359480575,6,5,1,6,True,False,firefox,linux,6,es,all,93.20398513055306,True,False,False
USR17A99F6CC0,ACC004240,c898f59b-04b3-473d-8f30-e9b498a98a84,usr17a99f6cc0@company1231.com,member,active,2023-02-22,2024-12-19,18,52,39.6265545154071,16,29.9419779149809,11,5,1,4,False,True,firefox,macos,-10,de,important,98.72807633963272,True,False,True
USRDFFDD14B8E,ACC004240,c898f59b-04b3-473d-8f30-e9b498a98a84,usrdffdd14b8e@company1231.com,member,active,2023-01-24,2024-12-17,18,61,63.58285429530994,19,21.117000726437915,9,8,2,8,False,False,firefox,ios,-12,de,all,74.76290638314188,True,False,False
USR9E61A71F99,ACC004240,c898f59b-04b3-473d-8f30-e9b498a98a84,usr9e61a71f99@company1231.com,viewer,active,2023-03-20,2024-12-11,22,73,39.1125426161583,28,34.53151698404472,7,5,1,8,False,False,edge,linux,4,es,important,39.69742107551977,True,False,False
USRC6E907CE17,ACC004240,c898f59b-04b3-473d-8f30-e9b498a98a84,usrc6e907ce17@company1231.com,member,active,2023-03-31,2024-12-26,15,42,73.37410119803378,12,9.510255780095292,5,3,0,7,False,True,safari,android,6,de,all,46.61127576951043,True,False,False
USR633CFB0B21,ACC004241,,usr633cfb0b21@company0367.com,admin,active,2022-03-29,2024-12-30,6,17,98.11739375810254,5,33.60991677696415,12,5,2,5,False,True,firefox,macos,3,fr,all,60.08197040319229,True,False,False
USRC86E2A2983,ACC004241,,usrc86e2a2983@company0367.com,member,active,2022-03-20,2024-12-21,18,58,111.43863995994263,22,29.4441494509723,7,2,0,9,False,False,safari,android,-5,fr,important,41.633507790498214,True,True,False
USR451D7F0EC9,ACC004242,,usr451d7f0ec9@company1619.com,admin,active,2022-01-23,2024-12-23,10,27,105.51814072960494,5,41.036727267941046,8,2,0,7,False,False,safari,ios,6,en,important,86.2798879512901,True,False,False
USR83EB1181B5,ACC004242,,usr83eb1181b5@company1619.com,viewer,active,2022-02-19,2024-12-27,11,29,98.7062894250562,9,18.672602657108847,12,1,0,8,False,True,edge,android,-2,es,all,89.26504663259271,True,False,False
USR5A115F7908,ACC004242,,usr5a115f7908@company1619.com,viewer,active,2022-03-26,2024-12-13,10,26,108.35905187270265,8,41.0579955152847,17,1,0,4,False,False,safari,windows,-9,fr,important,73.0452668733366,True,False,True
USRAEED4E63B0,ACC004243,1dfa554b-1b8a-4e74-a027-1477f62f33e3,usraeed4e63b0@company2860.com,admin,active,2024-12-23,2024-12-23,18,55,81.75310482102397,17,11.630723540962084,14,6,2,5,False,False,chrome,linux,-12,fr,none,38.879296328581844,True,False,False
USRBF9085F5C3,ACC004243,1dfa554b-1b8a-4e74-a027-1477f62f33e3,usrbf9085f5c3@company2860.com,viewer,active,2025-01-05,2024-12-11,15,48,78.57610797075098,12,24.012364200670326,12,8,3,1,False,False,safari,windows,2,en,important,57.15795695765303,True,True,False
USRAB09D26D42,ACC004243,1dfa554b-1b8a-4e74-a027-1477f62f33e3,usrab09d26d42@company2860.com,member,active,2025-01-02,2024-12-19,16,41,76.23481246834027,17,31.197904354233252,8,6,2,9,False,False,edge,linux,9,en,all,88.51025281560784,True,False,False
USRBEDC539350,ACC004243,1dfa554b-1b8a-4e74-a027-1477f62f33e3,usrbedc539350@company2860.com,member,active,2024-12-15,2024-12-19,14,46,49.713845115234975,9,32.04667689496789,6,5,2,8,False,True,edge,ios,-7,fr,all,85.42452198067127,True,False,True
USR2DE76B1F12,ACC004243,1dfa554b-1b8a-4e74-a027-1477f62f33e3,usr2de76b1f12@company2860.com,viewer,active,2025-02-01,2024-12-11,20,51,52.96325410499148,17,39.82121079358858,6,2,0,5,False,False,firefox,ios,12,en,none,38.991264945113564,True,True,False
USR5C24DFB952,ACC004244,,usr5c24dfb952@company0503.com,admin,active,2022-09-09,2024-11-21,4,12,46.71176869154567,4,32.08243467266805,8,1,0,8,True,False,safari,windows,-11,es,important,75.8326689844985,True,False,False
USR113AE81F53,ACC004244,,usr113ae81f53@company0503.com,viewer,active,2022-11-11,2024-12-31,9,27,56.86047477675638,9,19.69439878807173,2,3,0,8,True,False,firefox,ios,7,de,all,88.14372546525924,True,True,False
USR43A4D1CB26,ACC004245,,usr43a4d1cb26@company3401.com,admin,active,2025-02-05,2024-12-23,15,51,44.41424988364587,12,36.347137994136055,10,3,1,4,False,False,edge,ios,-1,fr,important,67.27717450610947,True,False,False
USR7800BBFF2F,ACC004245,,usr7800bbff2f@company3401.com,member,active,2025-02-20,2024-12-17,6,20,66.65129099719564,4,35.566255692493066,6,4,1,8,False,True,chrome,android,-1,en,none,51.68582902636355,True,False,False
USR522FC18729,ACC004245,,usr522fc18729@company3401.com,member,active,2025-01-18,2024-12-16,10,32,45.54133772899563,11,25.5408419632455,7,1,0,2,False,True,chrome,ios,6,de,important,42.96056092786432,True,False,False
USREA04349E57,ACC004245,,usrea04349e57@company3401.com,viewer,active,2024-12-13,2024-07-19,0,0,74.0107037259493,0,40.980625257795744,3,2,0,8,False,False,chrome,linux,-12,fr,all,71.20746185776233,True,False,False
USR235A25FB9F,ACC004245,,usr235a25fb9f@company3401.com,viewer,active,2025-02-25,2024-12-05,4,10,79.70744526942977,3,32.185411262895805,4,2,0,5,False,False,firefox,ios,1,fr,important,33.49660618141807,True,False,False
USR685B14BA9E,ACC004245,,usr685b14ba9e@company3401.com,viewer,active,2025-02-27,2024-12-17,11,34,88.53123215007538,7,22.021515963877878,6,2,0,5,False,True,chrome,linux,-1,en,all,35.96136018468898,True,False,False
USR0A26AC1086,ACC004245,,usr0a26ac1086@company3401.com,member,active,2024-12-27,2024-12-20,8,22,86.09030345582973,6,29.97473592102689,7,4,1,6,False,False,firefox,linux,3,de,all,56.91834964434214,True,False,False
USR51DE699B6E,ACC004246,,usr51de699b6e@company0572.com,admin,active,2022-01-31,2024-12-01,4,12,51.321738401763916,4,35.66069240795091,6,3,1,8,False,False,firefox,macos,-8,fr,none,95.08318161854311,True,False,False
USR0444EB43AC,ACC004247,89a8350a-4218-45b3-8cc9-99de87dcdf49,usr0444eb43ac@company2969.com,admin,active,2024-03-09,2024-12-17,8,22,40.56813443708883,7,41.4413757624086,2,1,0,6,False,False,firefox,android,-2,fr,none,59.42070583624257,True,False,False
USR22D6C2F1C5,ACC004248,,usr22d6c2f1c5@company2279.com,admin,active,2023-05-13,2024-12-19,12,41,66.4619160227032,13,31.04320335103649,9,4,1,5,False,False,safari,windows,5,en,none,42.5172141042774,True,False,False
USRFDEAA004D1,ACC004248,,usrfdeaa004d1@company2279.com,member,active,2023-05-06,2024-12-29,17,58,96.26958377677127,20,42.939030348538665,10,3,1,7,False,False,edge,ios,-7,fr,important,88.31842782087982,True,False,False
USR2275F32293,ACC004248,,usr2275f32293@company2279.com,member,active,2023-04-29,2024-12-15,15,44,47.66742699468185,11,25.246610173234235,4,2,0,6,False,True,firefox,windows,-3,en,important,38.92338494550788,True,False,False
USR9AB6E4C042,ACC004248,,usr9ab6e4c042@company2279.com,member,active,2023-03-16,2024-12-06,3,9,68.82963792456704,2,44.19942947357855,9,5,1,5,False,True,firefox,ios,-7,en,none,38.74506859780837,True,False,False
USR0FDC282887,ACC004249,,usr0fdc282887@company1144.com,admin,active,2023-12-06,2024-12-28,27,70,58.22892013921375,19,27.50988650721458,9,4,1,4,False,False,edge,ios,6,es,important,68.86358123305001,True,False,False
USR6F69C11119,ACC004250,,usr6f69c11119@company1769.com,admin,active,2024-04-29,2024-12-15,6,20,100.75829773945729,4,43.43384061047871,10,2,0,5,True,False,edge,macos,3,en,important,33.48377284983715,True,False,False
USRB651F6AAB2,ACC004250,,usrb651f6aab2@company1769.com,member,active,2024-06-18,2024-11-24,5,13,58.61961994760957,3,28.890260855023982,7,2,0,5,False,False,chrome,windows,1,en,none,80.09163489935085,True,False,True
